order_id,date,region,sales_channel,customer_segment,category,product_name,unit_price,quantity,discount_pct,discount_amount,revenue,cost,profit,profit_margin_pct,customer_satisfaction,returned
ORD-10932,2023-12-16,East,Direct Sales,Standard,Books,Novel,21.22,1,15.0,3.18,18.04,14.75,3.29,18.24,2.0,False
ORD-11163,2023-12-16,North,Online,Premium,Clothing,T-Shirt,171.04,1,20.0,34.21,136.83,84.83,52.0,38.0,,False
ORD-10998,2023-12-16,East,Online,Premium,Home & Garden,Sofa,349.42,1,0.0,0.0,349.42,226.39,123.03,35.21,5.0,False
ORD-10401,2023-12-17,South,Direct Sales,Standard,Sports,Bicycle,94.8,1,0.0,0.0,94.8,45.53,49.27,51.97,3.0,False
ORD-10063,2023-12-17,North,Retail,Premium,Beauty,Perfume,113.71,1,10.0,11.37,102.34,75.13,27.21,26.59,3.0,False
ORD-10969,2023-12-17,North,Wholesale,Premium,Sports,Yoga Mat,345.03,1,0.0,0.0,345.03,169.19,175.84,50.96,2.0,False
ORD-11020,2023-12-18,East,Wholesale,Premium,Books,Python Guide,30.71,4,20.0,24.57,98.27,75.22,23.05,23.46,2.0,False
ORD-11119,2023-12-18,East,Direct Sales,Premium,Home & Garden,Sofa,727.08,1,10.0,72.71,654.37,399.2,255.17,38.99,3.0,False
ORD-10466,2023-12-19,North,Direct Sales,Budget,Electronics,Smart Watch,1164.36,1,5.0,58.22,1106.14,858.12,248.02,22.42,3.0,False
ORD-10560,2023-12-19,South,Direct Sales,Budget,Clothing,T-Shirt,141.88,1,25.0,35.47,106.41,79.36,27.05,25.42,5.0,False
ORD-10503,2023-12-19,East,Wholesale,Standard,Sports,Yoga Mat,225.07,1,0.0,0.0,225.07,151.84,73.23,32.54,3.0,False
ORD-10692,2023-12-19,East,Direct Sales,Premium,Books,Business Strategy,52.83,1,25.0,13.21,39.62,35.3,4.32,10.9,,False
ORD-10421,2023-12-20,East,Wholesale,Premium,Home & Garden,Blender,618.57,1,0.0,0.0,618.57,282.24,336.33,54.37,3.0,False
ORD-10781,2023-12-20,West,Wholesale,Budget,Books,Cook Book,22.08,1,15.0,3.31,18.77,12.75,6.02,32.07,2.0,False
ORD-10564,2023-12-20,South,Direct Sales,Standard,Home & Garden,Lamp,252.72,2,0.0,0.0,505.44,245.06,260.38,51.52,3.0,False
ORD-11190,2023-12-21,South,Direct Sales,Standard,Clothing,Jacket,100.83,1,0.0,0.0,100.83,62.64,38.19,37.88,2.0,False
ORD-11112,2023-12-21,West,Direct Sales,Premium,Sports,Bicycle,413.46,1,5.0,20.67,392.79,292.91,99.88,25.43,3.0,False
ORD-10566,2023-12-21,West,Online,Standard,Sports,Yoga Mat,590.81,1,15.0,88.62,502.19,436.22,65.97,13.14,2.0,False
ORD-11026,2023-12-22,East,Direct Sales,Standard,Books,Self Help,29.14,2,25.0,14.57,43.71,28.77,14.94,34.18,3.0,False
ORD-10477,2023-12-22,Central,Wholesale,Budget,Home & Garden,Coffee Maker,575.03,1,10.0,57.5,517.53,272.86,244.67,47.28,3.0,False
ORD-10857,2023-12-22,East,Retail,Budget,Clothing,T-Shirt,110.23,1,25.0,27.56,82.67,50.76,31.91,38.6,4.0,False
ORD-11003,2023-12-23,Central,Online,Premium,Books,Cook Book,12.93,1,10.0,1.29,11.64,8.13,3.51,30.15,4.0,False
ORD-11096,2023-12-23,West,Online,Standard,Sports,Dumbbell Set,566.68,1,10.0,56.67,510.01,386.85,123.16,24.15,2.0,False
ORD-10509,2023-12-23,East,Direct Sales,Standard,Home & Garden,Lamp,752.49,2,25.0,376.25,1128.73,1023.11,105.62,9.36,2.0,False
ORD-10044,2023-12-23,East,Direct Sales,Standard,Home & Garden,Plant Pot,742.01,2,20.0,296.8,1187.22,782.65,404.57,34.08,4.0,False
ORD-10463,2023-12-24,Central,Direct Sales,Standard,Beauty,Shampoo,77.62,1,0.0,0.0,77.62,36.81,40.81,52.58,4.0,False
ORD-10089,2023-12-24,East,Retail,Standard,Electronics,Smartphone,1334.59,1,25.0,333.65,1000.94,922.26,78.68,7.86,,False
ORD-10934,2023-12-25,Central,Online,Budget,Clothing,T-Shirt,155.44,1,10.0,15.54,139.9,92.92,46.98,33.58,2.0,False
ORD-10295,2023-12-25,North,Direct Sales,Budget,Beauty,Perfume,77.19,1,10.0,7.72,69.47,41.49,27.98,40.28,3.0,False
ORD-10740,2023-12-25,North,Direct Sales,Budget,Home & Garden,Plant Pot,115.03,1,15.0,17.25,97.78,62.45,35.33,36.13,3.0,False
ORD-10803,2023-12-25,North,Wholesale,Budget,Home & Garden,Sofa,745.44,1,0.0,0.0,745.44,453.45,291.99,39.17,3.0,False
ORD-11051,2023-12-25,Central,Online,Budget,Beauty,Face Cream,107.29,1,5.0,5.36,101.93,73.91,28.02,27.49,,False
ORD-10479,2023-12-25,East,Direct Sales,Standard,Clothing,Jeans,94.12,1,0.0,0.0,94.12,57.75,36.37,38.64,5.0,False
ORD-11136,2023-12-26,North,Online,Budget,Beauty,Lipstick,138.47,2,0.0,0.0,276.94,176.59,100.35,36.24,2.0,False
ORD-11028,2023-12-26,Central,Direct Sales,Budget,Books,Business Strategy,53.9,1,5.0,2.69,51.21,39.77,11.44,22.34,5.0,False
ORD-10516,2023-12-26,North,Wholesale,Budget,Beauty,Face Cream,12.52,4,0.0,0.0,50.08,33.45,16.63,33.21,4.0,False
ORD-10342,2023-12-26,South,Retail,Budget,Beauty,Lipstick,146.8,1,0.0,0.0,146.8,104.41,42.39,28.88,4.0,False
ORD-10594,2023-12-27,East,Wholesale,Standard,Clothing,Sneakers,165.48,3,0.0,0.0,496.44,234.17,262.27,52.83,3.0,False
ORD-10336,2023-12-27,East,Wholesale,Budget,Clothing,Sneakers,141.07,1,0.0,0.0,141.07,100.22,40.85,28.96,4.0,False
ORD-10767,2023-12-29,South,Online,Premium,Electronics,Tablet,881.38,4,25.0,881.38,2644.14,1656.89,987.25,37.34,4.0,False
ORD-10974,2023-12-29,West,Wholesale,Premium,Clothing,Jeans,192.37,1,15.0,28.86,163.51,116.26,47.25,28.9,3.0,False
ORD-10065,2023-12-29,West,Wholesale,Budget,Books,Business Strategy,55.66,1,25.0,13.91,41.75,33.42,8.33,19.95,4.0,False
ORD-10587,2023-12-30,Central,Online,Standard,Books,Python Guide,16.72,1,15.0,2.51,14.21,9.32,4.89,34.41,4.0,False
ORD-10178,2023-12-30,North,Wholesale,Budget,Beauty,Shampoo,14.69,1,15.0,2.2,12.49,9.97,2.52,20.18,3.0,True
ORD-10418,2023-12-30,East,Wholesale,Budget,Clothing,Sneakers,148.94,1,0.0,0.0,148.94,70.21,78.73,52.86,3.0,False
ORD-10417,2023-12-31,Central,Wholesale,Budget,Books,Cook Book,44.01,1,15.0,6.6,37.41,20.92,16.49,44.08,5.0,False
